user_id,recipe_id,rating,u,i,is_rating_above_aveage,
1229841,393651,5,16287,43387,1,Validation 
230892,144669,5,16291,25447,1,Validation 
158560,91250,5,16292,17989,1,Validation 
2000992191,225246,5,16293,87291,1,Validation 
777899,201641,2,16294,50447,0,Validation 
1629093,327738,5,16295,112971,1,Validation 
122856,19109,4,16301,123279,1,Validation 
158008,41452,3,16303,165975,0,Validation 
97824,106868,0,16305,51671,0,Validation 
759771,324733,5,16306,131011,1,Validation 
1031301,407200,4,16307,176526,1,Validation 
192249,220047,5,16309,90582,1,Validation 
545483,220047,5,24675,90582,1,Validation 
108242,197176,5,16311,18044,1,Validation 
1346907,273132,4,16312,108941,1,Validation 
1600977,411752,5,16316,167984,1,Validation 
376346,340034,2,16317,18080,0,Validation 
2534843,369412,5,16318,18082,1,Validation 
183086,368537,5,16320,32518,1,Validation 
552259,368537,5,20089,32518,1,Validation 
1159689,417649,5,16324,163588,1,Validation 
1238623,232972,4,16326,164009,1,Validation 
2103655,378912,4,16330,95570,1,Validation 
598163,244535,5,16333,48206,1,Validation 
347383,162540,5,16334,18113,1,Validation 
941347,154545,1,16335,65743,0,Validation 
337399,422707,0,16336,105446,0,Validation 
471623,243920,5,16341,154189,1,Validation 
524350,246156,5,16343,156180,1,Validation 
532510,246156,5,19735,156180,1,Validation 
96514,79328,1,16348,18155,0,Validation 
73138,74171,5,16347,84158,1,Validation 
533044,344179,5,16349,109786,1,Validation 
446492,148542,5,16350,92022,1,Validation 
35007,128716,5,16351,111073,1,Validation 
456947,396623,5,16545,74486,1,Validation 
50002,199856,5,16352,89867,1,Validation 
651761,317076,3,16356,86129,0,Validation 
1262749,76260,5,16358,148505,1,Validation 
131786,99620,5,16359,163056,1,Validation 
571743,142846,5,16363,33343,1,Validation 
71605,38542,5,16364,124235,1,Validation 
939875,273458,5,16366,175216,1,Validation 
1274393,262741,5,16367,122573,1,Validation 
447358,196808,5,16368,49802,1,Validation 
54938,27780,5,16369,116518,1,Validation 
709243,231020,5,16371,18226,1,Validation 
567251,195508,5,16372,77321,1,Validation 
995245,70039,5,16375,167102,1,Validation 
885339,289243,4,16376,41418,1,Validation 
754163,250234,5,16381,155171,1,Validation 
969592,101805,1,16382,140267,0,Validation 
567214,255720,5,16384,165073,1,Validation 
570727,307251,4,16386,171394,1,Validation 
2435850,452916,5,16388,18275,1,Validation 
32253,95164,5,16391,59376,1,Validation 
1802593948,167163,5,16393,171634,1,Validation 
753431,309780,5,16395,39940,1,Validation 
1180877,186335,5,16397,147946,1,Validation 
175475,234952,3,16398,85161,0,Validation 
55780,41667,0,16399,24257,0,Validation 
1424740,148498,5,16402,106805,1,Validation 
160217,16530,5,16404,124191,1,Validation 
295699,310280,5,16405,170346,1,Validation 
2001677534,406341,0,16407,154663,0,Validation 
208818,34327,5,16408,130310,1,Validation 
863930,134055,0,16410,166016,0,Validation 
255344,236333,5,16411,155707,1,Validation 
577323,236333,5,16539,155707,1,Validation 
319796,8444,5,16412,131265,1,Validation 
417511,10862,5,16416,132745,1,Validation 
444887,300784,5,16419,22175,1,Validation 
42361,19325,4,16420,127282,1,Validation 
96064,19325,5,24913,127282,1,Validation 
68950,72217,4,16422,44712,1,Validation 
159748,72217,4,22154,44712,1,Validation 
261993,91889,5,16423,37223,1,Validation 
1292322,312405,5,16424,137717,1,Validation 
929450,235210,0,16426,27125,0,Validation 
141670,3773,5,16428,25185,1,Validation 
505831,69470,4,16433,85294,1,Validation 
325160,178705,5,16434,54579,1,Validation 
212751,26593,4,16435,140759,1,Validation 
382088,256626,5,16436,43279,1,Validation 
656305,307745,5,16437,118087,1,Validation 
530793,472565,5,16440,18492,1,Validation 
282252,41101,5,16441,22480,1,Validation 
161586,309314,3,16442,111572,0,Validation 
226377,245302,3,16444,172512,0,Validation 
720215,445888,5,16447,18503,1,Validation 
297859,280898,3,16449,117322,0,Validation 
439036,297651,5,16451,119536,1,Validation 
845332,310180,5,16452,18519,1,Validation 
559195,341232,5,16453,18520,1,Validation 
485869,205509,5,16454,134729,1,Validation 
1530765,364496,5,16455,72160,1,Validation 
393452,93003,5,16457,18535,1,Validation 
225282,187008,4,16458,44176,1,Validation 
141476,144136,4,16459,92163,1,Validation 
36835,321063,4,16460,55909,1,Validation 
504185,353978,0,16465,146604,0,Validation 
509967,30121,5,16467,18599,1,Validation 
338459,254132,4,18759,67757,1,Validation 
539088,254132,4,23357,67757,1,Validation 
1501441,242018,4,16471,121326,1,Validation 
342459,184768,4,16472,177700,1,Validation 
358548,129545,3,16473,118860,0,Validation 
999521,188655,5,16474,124686,1,Validation 
1623430,396590,3,16480,30197,0,Validation 
1355312,441172,5,16485,149197,1,Validation 
310103,396610,1,16486,18635,0,Validation 
484568,145409,4,16489,165639,1,Validation 
465520,431934,5,16493,81700,1,Validation 
497561,131139,5,16494,18689,1,Validation 
714748,392347,5,16495,18697,1,Validation 
450518,55315,4,16496,71227,1,Validation 
806741,394897,5,16498,55965,1,Validation 
714863,263914,5,16500,26054,1,Validation 
229074,138329,5,16501,36573,1,Validation 
367382,214913,1,16502,117754,0,Validation 
1199788,133612,5,16503,25159,1,Validation 
279205,103533,4,16505,160976,1,Validation 
835473,301889,5,16507,115855,1,Validation 
24677,45498,4,16509,169753,1,Validation 
91970,536859,5,16517,167329,1,Validation 
231444,135746,3,16524,145769,0,Validation 
2057789,471162,5,16527,18755,1,Validation 
797028,107642,5,16529,151367,1,Validation 
402134,283474,5,16530,91391,1,Validation 
71434,333424,5,16532,46009,1,Validation 
872562,85856,5,16536,153541,1,Validation 
364994,228235,5,16538,118421,1,Validation 
191269,81552,5,16541,36847,1,Validation 
216625,142446,5,16542,68734,1,Validation 
146731,75684,5,16544,18830,1,Validation 
562485,256676,5,16546,155683,1,Validation 
374074,68423,4,16548,43332,1,Validation 
1097455,175837,4,16549,80057,1,Validation 
99227,226704,4,16551,152696,1,Validation 
64182,88259,5,16552,20077,1,Validation 
2162371,92632,5,16555,43509,1,Validation 
544557,241705,5,16556,111676,1,Validation 
1568375,171433,5,16557,146904,1,Validation 
208945,220941,5,16558,160586,1,Validation 
2001420574,498483,3,16559,18907,0,Validation 
156966,100092,5,16560,68433,1,Validation 
1560422,225700,4,16561,147783,1,Validation 
628108,408712,4,16563,62063,1,Validation 
105111,72584,4,17795,124467,1,Validation 
299958,72584,5,19547,124467,1,Validation 
14784,9464,5,16566,154817,1,Validation 
295947,41145,3,16567,171934,0,Validation 
211413,114618,5,16569,99863,1,Validation 
296434,10573,5,16570,106452,1,Validation 
1481991,405090,5,16571,97183,1,Validation 
74364,91305,5,16573,63633,1,Validation 
65957,28039,5,16574,83870,1,Validation 
25994,5311,2,16575,18978,0,Validation 
40600,30267,5,16576,122291,1,Validation 
273720,145805,4,16577,161969,1,Validation 
279811,149727,5,16579,133760,1,Validation 
356859,200347,4,16580,18999,1,Validation 
1346465,50777,5,16581,83874,1,Validation 
222836,86913,4,16582,101845,1,Validation 
249221,111591,4,16584,19020,1,Validation 
1004235,439075,4,16585,164850,1,Validation 
1058695,236160,5,16586,172067,1,Validation 
516244,393874,5,16587,126769,1,Validation 
982887,243074,5,16588,19031,1,Validation 
37688,441465,5,16589,123500,1,Validation 
215499,319631,5,16592,174978,1,Validation 
936994,319631,5,22476,174978,1,Validation 
1052410,138258,4,16593,134034,1,Validation 
42635,36572,5,16596,112177,1,Validation 
356130,78228,5,16599,78350,1,Validation 
1495408,382013,5,16606,141768,1,Validation 
218383,66820,4,16608,156340,1,Validation 
1457418,329263,5,16613,66082,1,Validation 
537500,329257,5,16615,89194,1,Validation 
711498,400948,5,16617,131856,1,Validation 
471748,208178,5,16619,84980,1,Validation 
610820,134733,3,16620,119753,0,Validation 
354150,277408,5,16623,65692,1,Validation 
541842,244342,5,16625,68584,1,Validation 
184668,252653,0,16627,88590,0,Validation 
180192,38886,5,16630,164117,1,Validation 
179270,272668,5,16631,51515,1,Validation 
94280,258683,5,16633,87370,1,Validation 
714935,151211,5,16635,133457,1,Validation 
347695,183951,4,16636,134712,1,Validation 
139819,441750,0,16637,19163,0,Validation 
34795,27972,0,16638,66946,0,Validation 
39843,21808,3,16639,166889,0,Validation 
214827,105472,5,16640,81051,1,Validation 
602609,148381,1,16643,67202,0,Validation 
387688,174582,5,16645,76471,1,Validation 
62408,17441,4,16650,169511,1,Validation 
338323,433825,5,16651,151966,1,Validation 
458756,69344,4,16652,59042,1,Validation 
628092,253579,4,16655,39422,1,Validation 
2000949191,140328,1,16656,150602,0,Validation 
257146,239011,3,16658,40602,0,Validation 
248812,260913,4,16660,163763,1,Validation 
826406,202088,1,16661,47863,0,Validation 
752915,254646,3,16663,100836,0,Validation 
432357,438367,0,16667,61981,0,Validation 
1268817,328679,5,16668,151637,1,Validation 
2000356714,425059,3,16669,19268,0,Validation 
470856,127193,5,16676,47182,1,Validation 
83853,37729,5,16678,25468,1,Validation 
146857,101091,5,16679,61727,1,Validation 
213917,149454,2,16683,119987,0,Validation 
225733,86622,5,16684,63975,1,Validation 
837762,207642,5,16690,123313,1,Validation 
1263239,340197,5,16693,172090,1,Validation 
1870608,451216,5,16699,172794,1,Validation 
2001329932,362699,3,16702,116754,0,Validation 
2000376924,526749,1,16706,140794,0,Validation 
2001529464,526749,1,24176,140794,0,Validation 
2001949873,520864,5,16707,122510,1,Validation 
138726,73482,4,16708,23075,1,Validation 
310946,196197,2,16709,79379,0,Validation 
79250,60870,5,16711,165416,1,Validation 
228375,316360,5,16713,102090,1,Validation 
33747,54356,4,16714,158324,1,Validation 
620828,437257,5,16717,162523,1,Validation 
246504,34966,5,16718,103015,1,Validation 
515062,161579,4,16719,138039,1,Validation 
45566,25214,5,16720,178093,1,Validation 
987325,51340,4,16722,26135,1,Validation 
1537841,26627,3,16725,162642,0,Validation 
216395,26627,5,24511,162642,1,Validation 
142435,82967,3,16726,160039,0,Validation 
134165,105674,4,16727,137553,1,Validation 
819036,438729,0,16729,143623,0,Validation 
1991713,438729,5,21960,143623,1,Validation 
4546,21134,5,16734,171169,1,Validation 
206163,120749,4,16737,170025,1,Validation 
2803801,494350,5,16738,152536,1,Validation 
921876,337029,5,16742,174290,1,Validation 
466474,231362,5,16743,126103,1,Validation 
175290,231362,4,17726,126103,1,Validation 
704233,370437,5,16745,107707,1,Validation 
1237255,414063,5,16746,81989,1,Validation 
268774,308472,4,16748,169136,1,Validation 
1481653,480975,2,16749,111050,0,Validation 
291663,150354,4,16752,108922,1,Validation 
585983,186466,5,16754,111468,1,Validation 
216860,137798,5,16756,175302,1,Validation 
124064,155647,5,16762,81199,1,Validation 
1922799,344292,5,16764,149253,1,Validation 
327300,49321,5,16766,88724,1,Validation 
1690560,229467,2,16769,96357,0,Validation 
359834,359725,5,16771,141827,1,Validation 
183199,165701,5,16773,46441,1,Validation 
2002157583,145717,2,16774,129889,0,Validation 
475397,512709,4,16778,66043,1,Validation 
647558,331681,5,16783,81630,1,Validation 
295943,35097,3,16784,19647,0,Validation 
299110,51099,1,16785,154638,0,Validation 
457108,86431,5,16786,138286,1,Validation 
440869,219010,5,16787,167635,1,Validation 
822872,417554,3,16789,99223,0,Validation 
791558,288622,4,16791,86937,1,Validation 
1171141,373784,5,16795,74714,1,Validation 
1010741,258263,4,16796,40506,1,Validation 
171000,264055,5,16799,69493,1,Validation 
119385,169379,5,16803,19736,1,Validation 
740664,215227,4,16806,19754,1,Validation 
12353,26520,5,16808,19761,1,Validation 
47432,54334,5,16809,21048,1,Validation 
123675,36826,5,16810,68661,1,Validation 
601607,190764,5,16811,163509,1,Validation 
376734,190764,3,24590,163509,0,Validation 
267022,151087,5,16812,95538,1,Validation 
936146,179341,4,16813,60577,1,Validation 
166850,84508,4,16815,88848,1,Validation 
321024,338542,5,16816,121037,1,Validation 
910191,338542,5,23778,121037,1,Validation 
280529,80570,5,16817,132387,1,Validation 
373642,194839,0,16818,134916,0,Validation 
726843,132285,5,16822,163278,1,Validation 
511690,242185,4,16823,164624,1,Validation 
181654,239873,5,16824,20356,1,Validation 
481494,217415,5,16825,159000,1,Validation 
947471,312554,5,16826,155087,1,Validation 
159898,123956,5,16827,139496,1,Validation 
1164770,72345,5,16829,46947,1,Validation 
1429398,207651,5,16830,33944,1,Validation 
2629723,416711,5,16833,74164,1,Validation 
389347,13723,1,16835,167769,0,Validation 
1710138,284954,5,16836,101631,1,Validation 
620359,410425,5,16838,162048,1,Validation 
195370,35163,4,16839,177895,1,Validation 
1359289,436560,5,16840,142383,1,Validation 
511667,3412,4,16841,116294,1,Validation 
306897,146357,5,16843,174940,1,Validation 
25690,13403,5,16844,48002,1,Validation 
30886,13403,3,22127,48002,0,Validation 
308507,94362,0,16846,149044,0,Validation 
679935,146252,5,16847,92439,1,Validation 
345314,18980,4,16851,110808,1,Validation 
555787,267416,4,19362,86260,1,Validation 
1176426,376835,5,16853,108519,1,Validation 
2398239,153113,1,16855,52928,0,Validation 
1135672,412518,5,16857,130937,1,Validation 
768958,227263,5,16858,116245,1,Validation 
383557,312893,0,16859,19975,0,Validation 
45902,13283,5,16865,167302,1,Validation 
438326,296490,4,16868,131026,1,Validation 
535467,272207,5,16870,86931,1,Validation 
169023,272207,5,17731,86931,1,Validation 
1556890,272207,5,19370,86931,1,Validation 
2557560,272207,0,23992,86931,0,Validation 
2180168,517164,5,16871,175019,1,Validation 
316575,187453,4,16874,20070,1,Validation 
52487,216989,5,16875,110230,1,Validation 
636347,294385,4,16878,158892,1,Validation 
545507,268335,5,16880,172933,1,Validation 
262041,100546,0,16881,152599,0,Validation 
40151,18127,5,16882,58005,1,Validation 
1282257,385776,4,16884,20132,1,Validation 
373245,125544,5,16885,146232,1,Validation 
369692,217917,1,16886,177922,0,Validation 
775387,217917,5,18994,177922,1,Validation 
514880,142742,1,16887,174399,0,Validation 
41921,404293,5,16888,51067,1,Validation 
713086,66323,5,16891,75103,1,Validation 
1269612,375109,0,16892,145202,0,Validation 
723969,292168,1,16900,128861,0,Validation 
283519,142058,5,16902,20190,1,Validation 
257506,105389,4,16907,106466,1,Validation 
500292,205634,4,16908,156029,1,Validation 
42041,45251,5,16910,133811,1,Validation 
153472,219647,5,16913,170186,1,Validation 
134240,105464,4,16917,169669,1,Validation 
146162,121395,5,16933,20254,1,Validation 
2001406747,452723,5,16935,126855,1,Validation 
1885554,429780,5,16937,51579,1,Validation 
189698,168228,4,16942,20266,1,Validation 
2159715,452691,5,16945,152523,1,Validation 
613827,165833,5,16946,20274,1,Validation 
233468,289209,4,16948,110739,1,Validation 
1025243,275873,5,16949,89560,1,Validation 
220415,232950,4,16951,20284,1,Validation 
467645,314950,5,16955,104290,1,Validation 
40574,98963,5,16956,56375,1,Validation 
319445,168941,5,16957,96308,1,Validation 
555348,40072,5,16958,158316,1,Validation 
15492,15902,5,16960,117134,1,Validation 
55450,36162,5,16961,150255,1,Validation 
140238,74992,4,16963,27546,1,Validation 
217369,379818,5,16966,162161,1,Validation 
382954,221278,5,16967,158743,1,Validation 
565158,247152,3,16968,114653,0,Validation 
1563111,330265,0,16969,169270,0,Validation 
2002084712,242922,0,16971,118847,0,Validation 
229575,126926,3,16976,68530,0,Validation 
2001987473,509313,3,16977,165540,0,Validation 
40122,25089,5,19396,51878,1,Validation 
37947,58796,4,16978,173550,1,Validation 
386471,167120,4,16980,162415,1,Validation 
743211,36913,5,16983,20406,1,Validation 
30340,19048,5,16982,161257,1,Validation 
204853,63025,5,16984,118228,1,Validation 
565663,84267,4,16986,33215,1,Validation 
388638,146453,4,16990,107574,1,Validation 
534927,250426,5,16991,129185,1,Validation 
392928,176307,4,16994,21105,1,Validation 
237469,136410,5,16995,134489,1,Validation 
377975,348980,5,16997,95821,1,Validation 
318259,206800,4,16998,123068,1,Validation 
1049912,294882,2,16999,168465,0,Validation 
159913,11259,5,17002,134579,1,Validation 
407535,186445,0,17003,20541,0,Validation 
1708096,197205,5,24620,147352,1,Validation 
492009,289760,5,17005,148211,1,Validation 
775856,297064,2,17006,152293,0,Validation 
208962,139752,5,17007,146319,1,Validation 
63573,70180,4,17008,114696,1,Validation 
120298,24039,5,17009,174636,1,Validation 
451477,112385,5,17010,56816,1,Validation 
343789,47465,3,17011,149616,0,Validation 
28691,194351,0,17013,101947,0,Validation 
1580573,299437,5,17014,143201,1,Validation 
19924,6890,5,17016,43627,1,Validation 
74022,6890,1,21809,43627,0,Validation 
822505,197944,5,17018,157949,1,Validation 
46431,149646,4,17025,113074,1,Validation 
285784,400215,4,17027,108615,1,Validation 
735753,35597,5,17028,94364,1,Validation 
42378007,389987,5,17029,148302,1,Validation 
314101,145498,3,17035,28244,0,Validation 
146852,37473,4,17043,108526,1,Validation 
870025,312472,2,17044,104888,0,Validation 
30193,50388,5,17047,67987,1,Validation 
1353015,181986,5,17048,152304,1,Validation 
317812,289985,4,17050,40013,1,Validation 
163386,157487,2,17053,177445,0,Validation 
778109,157487,1,21328,177445,0,Validation 
654638,79493,5,17056,107801,1,Validation 
836806,303734,0,17058,93900,0,Validation 
2728060,378606,5,17062,20744,1,Validation 
1324552,379057,5,17061,43439,1,Validation 
14880,328,5,17063,36324,1,Validation 
167326,328,2,20842,36324,0,Validation 
614773,440543,4,17064,170525,1,Validation 
216078,197436,4,17065,35678,1,Validation 
1440543,438740,3,17066,117600,0,Validation 
560364,30895,5,17069,98634,1,Validation 
335609,285543,0,17070,133413,0,Validation 
1723051,285543,4,24680,133413,1,Validation 
2693192,266916,5,17071,123877,1,Validation 
196107,328669,5,17073,62626,1,Validation 
676820,255338,4,17081,150298,1,Validation 
386121,240110,5,17084,155318,1,Validation 
752584,283988,4,17090,168751,1,Validation 
1444077,397756,4,17091,172855,1,Validation 
117207,17177,4,17092,115086,1,Validation 
298107,69634,5,17119,132839,1,Validation 
78924,55125,5,17093,167907,1,Validation 
665137,147993,4,17094,141310,1,Validation 
133625,88536,5,17095,157577,1,Validation 
369452,308706,3,17101,31930,0,Validation 
862059,217623,5,17102,158343,1,Validation 
433950,266741,5,17104,62192,1,Validation 
415551,242312,4,17105,146265,1,Validation 
841853,352576,5,17108,156185,1,Validation 
1635439,397992,5,17109,170151,1,Validation 
186981,251,3,20673,100862,0,Validation 
93190,10469,5,17112,30797,1,Validation 
779217,212911,5,22009,154761,1,Validation 
749199,395499,5,17113,170450,1,Validation 
560305,228331,5,17114,162448,1,Validation 
33244,90108,5,17118,89523,1,Validation 
495817,501931,5,17120,141551,1,Validation 
488394,249835,5,17122,20928,1,Validation 
185527,27653,5,19198,28661,1,Validation 
77624,5323,5,17123,59503,1,Validation 
1512838,141237,4,24789,135786,1,Validation 
287805,41443,5,17124,176478,1,Validation 
1335565,292659,4,17125,84358,1,Validation 
511569,372126,5,17129,20943,1,Validation 
200877,505269,5,17135,42525,1,Validation 
812586,358947,5,17137,40162,1,Validation 
1127384,305916,5,17140,147112,1,Validation 
41188,304334,5,17141,20985,1,Validation 
296544,204786,5,17145,149917,1,Validation 
888331,291000,5,17146,61575,1,Validation 
858162,230873,4,17151,56628,1,Validation 
810783,130274,4,17152,177447,1,Validation 
2000605688,311304,5,17153,39538,1,Validation 
163884,120679,5,17155,53913,1,Validation 
936936,178216,4,17156,21026,1,Validation 
1007622,295479,5,17158,177698,1,Validation 
919195,220848,5,17159,161691,1,Validation 
371761,189718,4,17160,174347,1,Validation 
360787,180215,4,17161,176833,1,Validation 
740121,93197,5,17163,124052,1,Validation 
613918,170763,5,17165,144587,1,Validation 
579942,256999,4,17166,21068,1,Validation 
121587,33596,5,17169,97052,1,Validation 
795210,310723,5,17171,155207,1,Validation 
751979,32468,5,17173,84352,1,Validation 
346583,174783,0,17174,176677,0,Validation 
613512,27389,5,17175,173258,1,Validation 
236403,137082,4,17176,21104,1,Validation 
29651,24330,5,17177,130289,1,Validation 
224354,153304,3,17178,154140,0,Validation 
434941,303366,5,17185,81342,1,Validation 
437246,110823,5,17188,123390,1,Validation 
2001051242,537716,5,17191,72400,1,Validation 
1470708,355249,5,17193,138751,1,Validation 
1657047,162305,0,17195,159924,0,Validation 
849990,255111,5,17198,58114,1,Validation 
117565,68182,4,17201,133518,1,Validation 
29539,101732,4,17202,176748,1,Validation 
2067245,244302,5,17219,22576,1,Validation 
310843,280312,0,17221,61098,0,Validation 
813470,85837,5,17224,59404,1,Validation 
209831,4717,5,17227,134278,1,Validation 
415291,251549,5,17228,156089,1,Validation 
2002227190,526194,1,17230,137138,0,Validation 
301150,65598,5,17237,102268,1,Validation 
714107,262396,5,17239,164154,1,Validation 
741512,403603,5,17240,94194,1,Validation 
1437646,80049,5,17252,157320,1,Validation 
504608,205419,5,17255,148531,1,Validation 
83928,26686,3,17257,158360,0,Validation 
335486,178135,5,17259,64080,1,Validation 
364737,178135,2,23393,64080,0,Validation 
384043,393142,5,17260,100372,1,Validation 
2001840893,494551,0,17264,141216,0,Validation 
177922,50317,5,17267,75704,1,Validation 
1574395,386273,0,17268,161599,0,Validation 
390090,128385,5,17271,138661,1,Validation 
530915,369169,5,17272,130380,1,Validation 
749617,369169,5,17451,130380,1,Validation 
46211,15103,5,17273,146189,1,Validation 
336025,233044,5,17274,132630,1,Validation 
72252,15703,3,17275,88001,0,Validation 
669768,468282,5,17276,69871,1,Validation 
298043,39766,5,17279,21327,1,Validation 
81064,96602,5,17281,99083,1,Validation 
1470049,390476,5,17282,140122,1,Validation 
580209,137622,5,17283,159202,1,Validation 
80730,284770,0,17285,36433,0,Validation 
613196,249295,4,17286,104892,1,Validation 
238205,137947,0,17288,88704,0,Validation 
344166,30791,4,17290,111090,1,Validation 
492314,213094,4,17296,43213,1,Validation 
943614,385977,5,17298,152710,1,Validation 
1624912,288679,5,17299,135282,1,Validation 
168298,392649,4,17303,136809,1,Validation 
51047,94659,5,17305,135587,1,Validation 
2000934576,191830,4,17314,30999,1,Validation 
1001865,264483,5,17315,71715,1,Validation 
596217,269469,5,17316,176723,1,Validation 
78545,382809,5,17317,177994,1,Validation 
775122,310891,5,17323,140222,1,Validation 
827921,240725,5,17324,161959,1,Validation 
249159,180491,5,17326,114933,1,Validation 
858246,312402,5,17327,110551,1,Validation 
353484,251578,5,17330,135814,1,Validation 
334907,167247,0,17331,73794,0,Validation 
136169,12494,4,17336,161943,1,Validation 
542462,147548,5,17337,21438,1,Validation 
1268852,344561,5,17338,157636,1,Validation 
491686,108700,5,17340,152416,1,Validation 
482849,345077,4,17346,173683,1,Validation 
1622442,427006,5,17347,132820,1,Validation 
274252,343026,5,17349,167524,1,Validation 
950099,331618,4,17353,111059,1,Validation 
296098,125350,5,17354,84625,1,Validation 
121678,310733,5,17358,127774,1,Validation 
27707,16244,0,17361,137449,0,Validation 
83013,16244,5,19532,137449,1,Validation 
209130,170248,2,17362,41196,0,Validation 
141161,91348,1,17364,56694,0,Validation 
207157,28574,5,17365,138441,1,Validation 
514761,304922,5,17373,99908,1,Validation 
704939,446107,0,17377,40089,0,Validation 
1477540,235115,4,17379,156485,1,Validation 
516203,235115,5,19520,156485,1,Validation 
2172608,441875,5,17380,115781,1,Validation 
1216807,195460,5,17383,174348,1,Validation 
52062,57762,4,17384,164599,1,Validation 
1332966,338456,4,17385,163699,1,Validation 
357506,87764,5,17386,152477,1,Validation 
10997,486675,5,17389,28152,1,Validation 
734709,243909,5,17390,123696,1,Validation 
1209242,234035,4,17395,148402,1,Validation 
632534,247741,5,17400,119142,1,Validation 
469983,429580,5,17401,38798,1,Validation 
840020,397894,4,17402,79369,1,Validation 
754006,156350,5,17407,57983,1,Validation 
682301,277703,5,17408,76808,1,Validation 
489647,97502,5,17409,46810,1,Validation 
139894,88004,4,17410,45760,1,Validation 
196720,318272,5,17411,71732,1,Validation 
248384,268754,5,17412,36391,1,Validation 
742931,430321,5,17415,99031,1,Validation 
630190,262079,4,17416,167756,1,Validation 
1356217,361701,5,17420,81918,1,Validation 
728568,277599,5,17421,165831,1,Validation 
1548780,335158,0,17424,124196,0,Validation 
41550,312858,5,17425,161466,1,Validation 
1404661,354474,5,17429,143336,1,Validation 
256877,282853,5,17434,93788,1,Validation 
537778,325065,5,17435,36851,1,Validation 
745889,325065,2,20915,36851,0,Validation 
60172,40630,5,17436,26325,1,Validation 
169696,40630,0,18623,26325,0,Validation 
918488,296352,4,17437,92234,1,Validation 
290941,163274,5,17438,175704,1,Validation 
296751,173946,0,17441,162384,0,Validation 
1773730,253116,5,17448,72941,1,Validation 
911964,233295,4,17449,102857,1,Validation 
679960,262698,4,17452,21753,1,Validation 
1066620,299001,5,17454,139557,1,Validation 
919608,365415,5,17456,77711,1,Validation 
319903,42569,4,17457,138378,1,Validation 
599482,256690,4,17462,162444,1,Validation 
647170,269353,4,17463,122210,1,Validation 
677194,262298,5,17464,177910,1,Validation 
163281,387423,4,17466,156302,1,Validation 
383103,245265,5,17468,136748,1,Validation 
1033531,328831,4,17472,170088,1,Validation 
476058,73497,5,17473,45611,1,Validation 
300249,198369,4,17477,109753,1,Validation 
814461,416517,4,17478,135644,1,Validation 
99407,121095,4,17482,165355,1,Validation 
254443,273973,5,17485,161459,1,Validation 
932309,327240,5,17486,169993,1,Validation 
511821,82590,4,17489,177217,1,Validation 
979166,232196,5,17491,94147,1,Validation 
1759112,434443,5,17492,31950,1,Validation 
239788,174882,5,17493,166653,1,Validation 
1668482,408096,3,17495,161280,0,Validation 
449887,230301,3,17497,172649,0,Validation 
547639,118863,4,17500,164283,1,Validation 
1610338,127070,5,17501,169007,1,Validation 
2814979,195857,5,17502,38190,1,Validation 
202008,300725,5,17503,53994,1,Validation 
331695,207666,5,17504,56043,1,Validation 
20327,240889,5,17506,52414,1,Validation 
34384,31670,4,17507,157747,1,Validation 
223586,198726,4,17510,111002,1,Validation 
125739,43002,3,17511,91268,0,Validation 
238046,133373,5,17513,31180,1,Validation 
380979,70807,1,17515,72915,0,Validation 
238364,95265,5,17518,35827,1,Validation 
547740,374475,4,17521,176714,1,Validation 
1802484225,523551,3,17522,22100,0,Validation 
258867,260533,0,17523,48221,0,Validation 
422552,260533,3,22506,48221,0,Validation 
979733,326865,5,17531,73445,1,Validation 
53902,81819,5,17534,127789,1,Validation 
1444456,401174,2,17536,108953,0,Validation 
761470,13119,5,17538,100215,1,Validation 
1886067,442575,5,17540,69253,1,Validation 
42413,271902,4,17541,104014,1,Validation 
42962512,462992,5,17543,73181,1,Validation 
498486,386872,4,17544,128507,1,Validation 
1153122,374909,5,17546,128265,1,Validation 
212642,7031,5,17547,136710,1,Validation 
990963,228357,4,17548,152125,1,Validation 
621870,298385,5,17549,176210,1,Validation 
672738,398903,5,17552,136885,1,Validation 
1296423,391970,0,17556,121225,0,Validation 
347795,171803,5,17567,171242,1,Validation 
134465,490307,4,17569,96017,1,Validation 
523013,34085,5,17572,50370,1,Validation 
126810,154112,5,17579,162357,1,Validation 
522177,244873,5,17581,102057,1,Validation 
1693406,244873,5,23626,102057,1,Validation 
235172,93353,5,17583,123086,1,Validation 
292100,281117,5,17586,177037,1,Validation 
846598,293858,1,17588,117507,0,Validation 
1800236093,488750,0,17592,47953,0,Validation 
133621,63681,4,17593,76925,1,Validation 
186371,127278,5,17594,120689,1,Validation 
503618,22023,5,17595,46596,1,Validation 
1309027,22023,5,22354,46596,1,Validation 
230622,364789,5,17600,115676,1,Validation 
1710739,441255,5,17604,142645,1,Validation 
677954,130130,5,17606,36571,1,Validation 
908623,118240,4,17607,81470,1,Validation 
1155603,386429,5,17608,81866,1,Validation 
497652,206582,5,17610,148000,1,Validation 
33875,122650,5,17614,127146,1,Validation 
332586,297240,0,17616,22468,0,Validation 
338127,174261,5,17617,22487,1,Validation 
111985,81327,5,17622,132200,1,Validation 
226887,139949,5,17623,150333,1,Validation 
1622874,463275,5,17624,167075,1,Validation 
360806,232856,5,17625,73654,1,Validation 
320114,31225,4,17627,172207,1,Validation 
