user_id,recipe_id,date,u,i,is_rating_above_average,
332987,247558,12/16/2010,8967,117540,0,Validation
204107,129316,9/25/2005,8982,90407,0,Validation
924702,320459,11/2/2008,8984,147266,0,Validation
202663,126554,7/1/2005,8988,129506,0,Validation
390127,206403,3/11/2008,8999,147032,0,Validation
552450,298986,6/15/2011,9028,5844,0,Validation
129855,402757,1/8/2010,9037,85385,0,Validation
312081,350512,5/4/2009,9053,172220,0,Validation
413217,1018,1/5/2007,9095,7118,0,Validation
2790132,514646,1/4/2015,9112,142544,0,Validation
322453,207650,2/1/2010,9114,163024,0,Validation
14042,4860,5/22/2002,9119,73140,0,Validation
180156,287069,3/31/2008,9122,17502,0,Validation
212914,417088,6/7/2010,9130,63208,0,Validation
296103,174444,4/28/2007,9142,13574,0,Validation
195423,118685,4/24/2005,9143,170485,0,Validation
1405270,512801,7/20/2014,9153,53079,0,Validation
1211163,374678,12/3/2010,9185,146583,0,Validation
107890,122940,5/24/2005,9192,143273,0,Validation
18551,83108,2/12/2007,9194,171110,0,Validation
401747,221667,12/5/2007,9203,118520,0,Validation
2695,389514,9/11/2009,9204,156857,0,Validation
578380,278482,1/21/2008,9210,155953,0,Validation
82308,99839,10/9/2005,9211,138319,0,Validation
439224,303850,9/14/2008,9220,76838,0,Validation
37721,270866,12/25/2007,9242,157935,0,Validation
1563544,36525,3/14/2010,18902,123628,0,Validation
1115128,142706,1/7/2009,16477,160158,0,Validation
494746,211066,6/3/2008,9272,10893,0,Validation
358870,140128,10/30/2006,9313,53217,0,Validation
15368,1857,11/13/2001,23851,65351,0,Validation
613609,16778,2/9/2008,9354,121870,0,Validation
568878,248365,7/11/2008,9360,51500,0,Validation
1267780,410520,1/29/2010,10503,27401,0,Validation
15417,203080,1/8/2008,9368,26310,0,Validation
1167873,308588,11/9/2010,9373,151072,0,Validation
417605,165026,1/19/2008,9376,145454,0,Validation
668331,178770,12/17/2007,9393,62219,0,Validation
751733,29099,11/28/2009,9410,130096,0,Validation
674754,31769,10/13/2008,9420,100148,0,Validation
2001236401,504015,8/11/2017,9435,23057,0,Validation
518275,419666,6/18/2010,9458,107091,0,Validation
469723,65426,9/9/2008,9460,119208,0,Validation
245280,139218,11/27/2005,9480,137011,0,Validation
268910,106413,1/23/2007,9482,16105,0,Validation
473266,124096,9/11/2009,9488,164286,0,Validation
464509,162455,7/9/2007,9491,112195,0,Validation
429217,268773,12/7/2007,9494,174997,0,Validation
526411,429017,6/14/2010,9536,170512,0,Validation
388848,201404,1/3/2007,9551,175151,0,Validation
14987,15113,10/9/2002,9559,19945,0,Validation
1141815,101672,2/25/2011,9561,50499,0,Validation
154093,202400,12/30/2006,9605,137685,0,Validation
338401,140311,7/31/2006,25028,166355,0,Validation
283350,169796,2/11/2007,9652,165594,0,Validation
633910,99777,10/20/2008,9698,81525,0,Validation
181879,3409,2/17/2005,9735,116293,0,Validation
1462679,236028,6/30/2010,9746,172775,0,Validation
362819,507801,2/22/2017,9750,135700,0,Validation
26094,35577,12/11/2003,9759,170706,0,Validation
290744,55513,2/18/2006,9775,170579,0,Validation
49937,50735,1/25/2003,9784,136987,0,Validation
281166,160992,9/27/2006,9790,63560,0,Validation
191956,109662,1/31/2005,9792,135091,0,Validation
930470,323804,9/15/2008,9796,166363,0,Validation
1318331,206923,2/16/2011,17378,108872,0,Validation
85310,59192,5/9/2003,9813,6572,0,Validation
363554,319340,8/17/2008,9818,127593,0,Validation
154832,299839,5/26/2008,9819,40998,0,Validation
644307,472931,3/18/2012,9830,165822,0,Validation
694088,40940,10/11/2010,9833,171003,0,Validation
59969,49192,12/20/2002,9841,82571,0,Validation
971952,418906,6/17/2011,9844,149389,0,Validation
1048425,346209,2/27/2009,9846,65458,0,Validation
6923,16637,1/5/2002,9848,130777,0,Validation
1606895,117448,4/29/2010,24765,159679,0,Validation
1466388,353539,1/30/2010,9878,23229,0,Validation
437619,2934,11/30/2008,9888,52520,0,Validation
1644382,177628,7/2/2010,9893,6712,0,Validation
1018029,339466,1/1/2009,16993,176916,0,Validation
99438,202650,5/15/2007,9915,45506,0,Validation
39713,27738,5/12/2003,9919,74301,0,Validation
95567,21456,6/30/2005,9934,161161,0,Validation
113997,4171,12/18/2003,9944,123415,0,Validation
1056537,187691,5/6/2011,9949,175804,0,Validation
1397776,411136,12/24/2010,9958,120837,0,Validation
501766,34799,8/23/2007,9970,57141,0,Validation
337017,257405,10/13/2007,9972,127915,0,Validation
42062,64454,3/7/2004,9979,127631,0,Validation
237201,97923,1/17/2006,10009,104027,0,Validation
1118464,248448,1/17/2010,10010,66410,0,Validation
1429075,464517,11/23/2013,10012,31875,0,Validation
474752,141432,5/22/2007,10014,36869,0,Validation
1689677,331490,10/29/2010,10017,95361,0,Validation
213677,254705,10/3/2007,10021,158344,0,Validation
145448,343480,9/6/2011,10025,110935,0,Validation
259135,232395,8/4/2010,19389,170261,0,Validation
1333513,169767,7/24/2009,10033,176190,0,Validation
67358,196729,8/6/2008,10034,145526,0,Validation
450636,15603,3/1/2007,10037,95617,0,Validation
293153,145925,10/10/2011,10042,163393,0,Validation
272260,25259,1/3/2006,10051,19844,0,Validation
226321,246277,8/14/2007,10088,120474,0,Validation
218427,246277,9/17/2008,14442,120474,0,Validation
222037,101496,2/12/2007,15030,177896,0,Validation
30454,82598,7/28/2005,10118,175858,0,Validation
441026,343762,12/27/2008,14034,160251,0,Validation
713301,65395,3/21/2008,10155,79696,0,Validation
382720,267688,6/7/2008,10199,169091,0,Validation
696417,188040,6/20/2010,10207,160033,0,Validation
59662,35983,10/14/2005,16757,49568,0,Validation
69498,409271,12/7/2010,10208,74814,0,Validation
37463,35309,10/22/2003,10217,127404,0,Validation
285350,282441,7/19/2010,10220,38374,0,Validation
1895368,304764,4/26/2011,10226,115751,0,Validation
256042,163612,3/4/2007,10235,142391,0,Validation
2293541,198208,9/17/2012,24235,168564,0,Validation
7456,10557,3/28/2002,10238,52348,0,Validation
1097235,136892,9/5/2010,10252,168553,0,Validation
2166500,453759,3/30/2017,10263,26919,0,Validation
477972,232308,2/23/2008,10269,158400,0,Validation
72278,187921,2/24/2008,10283,122365,0,Validation
68566,361377,6/13/2010,10303,112162,0,Validation
563121,116232,3/27/2008,10308,7258,0,Validation
767152,318706,12/26/2013,16696,156210,0,Validation
522539,21825,2/3/2011,10333,130102,0,Validation
737379,446687,3/19/2017,10346,159735,0,Validation
779622,453585,8/10/2013,10355,168668,0,Validation
348803,47135,12/6/2007,10374,97679,0,Validation
215664,280260,11/12/2010,10397,167851,0,Validation
581006,302620,7/7/2008,10407,172839,0,Validation
2001836683,536603,8/14/2018,10413,142700,0,Validation
377657,259498,2/18/2008,10463,64283,0,Validation
1398366,214577,11/8/2012,19892,145823,0,Validation
406504,257305,1/2/2009,10475,164113,0,Validation
1803157521,118427,12/2/2014,10476,120672,0,Validation
342468,440812,12/19/2010,10480,145491,0,Validation
679429,52148,5/13/2009,10490,168844,0,Validation
2376788,324237,10/1/2012,10493,23430,0,Validation
335157,380949,7/10/2009,10504,133067,0,Validation
55647,43646,10/22/2002,10511,148055,0,Validation
21028,55765,10/15/2006,17339,74838,0,Validation
972632,93989,7/29/2009,10535,81662,0,Validation
1793937,259245,1/25/2011,13127,90401,0,Validation
767566,34331,8/17/2008,13660,12507,0,Validation
190688,109790,2/3/2005,22026,77948,0,Validation
125512,46703,12/29/2005,10564,125469,0,Validation
142465,395625,11/1/2009,10576,106771,0,Validation
42217,27689,11/14/2002,10585,154112,0,Validation
642925,180642,12/13/2007,10602,163778,0,Validation
284627,75963,1/18/2006,10606,7647,0,Validation
29110,271426,12/12/2007,10615,147510,0,Validation
458309,211791,5/18/2007,10641,26719,0,Validation
92353,70734,9/11/2003,10652,77566,0,Validation
830847,345977,11/17/2011,10668,54326,0,Validation
92335,81957,10/3/2005,10676,12939,0,Validation
302369,34756,6/14/2006,10687,160884,0,Validation
1185154,362100,3/28/2009,10691,73248,0,Validation
829373,330432,11/20/2008,10710,77791,0,Validation
640173,203452,1/31/2009,10733,167322,0,Validation
1803549,251065,11/4/2012,10734,103304,0,Validation
6164,33955,7/14/2002,10735,176356,0,Validation
1234635,150351,1/23/2011,10739,82715,0,Validation
628696,242747,3/11/2008,10743,78037,0,Validation
1683387,79201,2/23/2012,10753,69753,0,Validation
1119069,227502,4/8/2012,10761,7905,0,Validation
267414,285146,7/16/2009,10808,153374,0,Validation
1130968,153351,11/29/2009,10814,126341,0,Validation
213661,94616,6/15/2005,10819,105418,0,Validation
523312,310647,1/10/2009,10826,164482,0,Validation
87109,76577,1/23/2004,10841,8006,0,Validation
541539,113334,10/29/2008,10845,98011,0,Validation
793825,148366,3/7/2009,10851,171867,0,Validation
304672,95169,11/8/2006,10860,140940,0,Validation
1579788,379145,9/6/2011,10863,72307,0,Validation
1311088,81318,1/21/2010,10867,151964,0,Validation
403722,267100,12/7/2007,10879,145636,0,Validation
2915008,411113,9/30/2013,10899,62591,0,Validation
1802844314,264644,11/27/2016,20018,127252,0,Validation
569083,140656,12/12/2007,10920,21610,0,Validation
2001438923,126766,3/16/2017,10922,173120,0,Validation
2000021774,195256,10/21/2017,10923,128668,0,Validation
714690,331302,4/16/2010,10924,34993,0,Validation
432636,159089,9/17/2011,10927,44252,0,Validation
1695955,391271,5/19/2011,10935,115134,0,Validation
239694,73159,11/22/2014,10952,146081,0,Validation
539781,179213,11/5/2008,10958,110419,0,Validation
924816,312889,8/16/2008,10962,170434,0,Validation
234021,185090,11/10/2006,11006,162497,0,Validation
253021,174535,3/15/2009,11012,26994,0,Validation
58430,59617,8/1/2003,11035,34050,0,Validation
271899,178663,5/12/2011,11047,104074,0,Validation
278274,277072,1/31/2008,11054,116952,0,Validation
51475,13956,8/6/2002,18925,118518,0,Validation
88910,84520,3/9/2009,11067,173043,0,Validation
980354,182740,10/22/2008,11078,8313,0,Validation
1389294,338596,8/31/2011,11089,8342,0,Validation
345380,133279,2/18/2007,13216,47728,0,Validation
564419,310664,10/6/2008,15615,118819,0,Validation
509989,323671,9/9/2008,11142,84724,0,Validation
34710,6856,5/13/2002,11177,134130,0,Validation
269582,119792,12/17/2006,11179,8378,0,Validation
357938,387843,1/1/2013,11185,149243,0,Validation
335672,151405,10/11/2006,11192,28584,0,Validation
30471,209,4/1/2002,11221,102759,0,Validation
65803,67794,7/30/2003,11222,105642,0,Validation
228059,305549,7/7/2008,11228,175294,0,Validation
488118,117383,3/23/2008,11243,26639,0,Validation
94355,247617,11/8/2007,11250,165891,0,Validation
465845,350045,4/8/2009,11270,178115,0,Validation
42955,19969,6/5/2002,11278,19863,0,Validation
514236,327293,10/11/2008,11319,175989,0,Validation
2185662,175864,3/9/2012,11325,159511,0,Validation
909910,298675,6/3/2010,11333,132419,0,Validation
671222,225057,9/25/2014,11362,141533,0,Validation
630439,178679,1/24/2011,11370,97756,0,Validation
277759,154158,6/10/2006,17196,115153,0,Validation
322091,98092,6/11/2007,11378,152275,0,Validation
572119,192392,12/11/2007,22653,58910,0,Validation
1802605395,262972,7/15/2018,11390,174656,0,Validation
2844172,503992,7/14/2013,11414,177795,0,Validation
264012,202282,12/22/2007,11471,153675,0,Validation
87678,131509,11/17/2011,11474,61079,0,Validation
761008,406939,12/15/2011,11477,173001,0,Validation
42900,31870,12/10/2003,11480,67676,0,Validation
173085,226156,10/11/2009,11492,139162,0,Validation
26741,139631,12/30/2007,11498,61959,0,Validation
1148618,343410,4/16/2009,11517,170204,0,Validation
113493,42428,11/19/2003,11518,80906,0,Validation
532897,229395,11/28/2010,11532,128708,0,Validation
283804,291609,4/29/2008,11538,140683,0,Validation
89278,68075,8/11/2003,11552,90925,0,Validation
732809,197866,2/3/2008,11555,125575,0,Validation
237297,506389,9/1/2013,11560,8979,0,Validation
2529671,484506,2/1/2015,11567,153016,0,Validation
1741243,127948,3/31/2015,11569,150207,0,Validation
983595,302539,10/12/2008,11576,68401,0,Validation
1161666,220661,4/4/2010,11584,149924,0,Validation
809163,396299,10/26/2009,11585,73698,0,Validation
68911,225402,1/7/2008,11595,176699,0,Validation
140143,273433,8/31/2010,11610,154418,0,Validation
333549,142176,5/19/2007,11614,128660,0,Validation
756573,285246,2/11/2008,11620,150801,0,Validation
167376,113588,3/20/2005,11627,71076,0,Validation
489177,103389,2/29/2008,11651,166577,0,Validation
767470,174377,6/29/2011,11676,132086,0,Validation
1256851,119977,9/29/2010,11677,166774,0,Validation
689797,398057,3/4/2012,11678,167111,0,Validation
198214,283413,2/4/2008,11682,132464,0,Validation
139317,88065,11/24/2004,11696,152944,0,Validation
117042,315754,4/16/2013,11704,155084,0,Validation
1425037,221823,7/13/2011,11721,134602,0,Validation
155498,261982,3/26/2011,11727,132395,0,Validation
231671,301299,4/30/2008,11732,129562,0,Validation
223102,128387,7/12/2007,11735,52589,0,Validation
313152,78524,7/5/2006,11748,167215,0,Validation
136597,493209,1/22/2013,11767,141907,0,Validation
697419,356129,9/29/2009,21012,86528,0,Validation
741564,218116,11/19/2008,11802,158699,0,Validation
639886,390150,10/13/2009,11815,12811,0,Validation
498481,125291,12/13/2009,11816,50747,0,Validation
1470392,340615,10/2/2010,11819,72937,0,Validation
123938,14815,3/22/2004,11832,170530,0,Validation
672320,367823,9/6/2012,11835,142396,0,Validation
1602708,421955,4/29/2010,11836,160500,0,Validation
603883,92425,10/13/2007,11863,89586,0,Validation
210738,119727,5/19/2005,11876,75819,0,Validation
189674,301565,1/30/2011,11895,113364,0,Validation
1551553,350432,12/19/2011,11907,163892,0,Validation
139306,224730,12/17/2009,18981,139439,0,Validation
1698793,316151,11/23/2010,11927,164987,0,Validation
289510,247267,3/11/2008,11938,61213,0,Validation
611630,350965,3/22/2009,11950,106072,0,Validation
503659,17940,7/8/2008,11961,23065,0,Validation
55128,367051,4/28/2009,11984,42689,0,Validation
350223,182138,12/21/2006,12002,117923,0,Validation
383921,19946,3/4/2008,12047,153917,0,Validation
5842,9360,8/13/2006,12058,26941,0,Validation
1597720,416426,5/14/2010,12070,152357,0,Validation
1548926,294497,2/14/2010,12079,13429,0,Validation
168509,184488,3/19/2008,12081,172806,0,Validation
745305,377024,8/9/2009,12082,111850,0,Validation
293110,26640,1/5/2010,14684,62125,0,Validation
162659,32776,3/12/2005,12093,166207,0,Validation
135557,106263,4/27/2005,12095,64908,0,Validation
645114,152725,6/28/2015,12111,174517,0,Validation
50948,50571,1/28/2004,12113,53024,0,Validation
1362836,259811,12/20/2012,12129,9727,0,Validation
1421511,141698,8/7/2012,12150,134401,0,Validation
1709513,360873,11/18/2011,20853,172362,0,Validation
1539557,136670,2/22/2010,12160,118182,0,Validation
2628496,398741,2/26/2016,12165,38512,0,Validation
1365338,10505,8/26/2010,12170,156411,0,Validation
805594,291666,8/31/2008,12175,166253,0,Validation
245631,113298,5/17/2006,12195,135686,0,Validation
137119,60272,2/7/2007,12199,130552,0,Validation
487233,167347,4/20/2007,12223,130374,0,Validation
1133653,445731,2/3/2013,12272,136616,0,Validation
508087,349343,4/26/2010,12275,112693,0,Validation
799733,185664,10/24/2009,12277,128812,0,Validation
415573,118949,7/6/2009,12279,10042,0,Validation
194696,199892,12/22/2006,12293,159258,0,Validation
311353,297219,2/27/2010,12334,125049,0,Validation
63427,394662,12/10/2009,12405,50345,0,Validation
423433,380147,10/18/2009,12427,67923,0,Validation
153190,9066,9/6/2004,12439,150037,0,Validation
85450,52658,9/2/2003,12443,25799,0,Validation
820394,278785,5/14/2008,21204,71246,0,Validation
102833,276422,12/30/2008,12448,170271,0,Validation
240410,73554,1/2/2006,14367,25136,0,Validation
452771,4862,2/22/2010,12453,10312,0,Validation
452163,171248,3/12/2007,12466,10347,0,Validation
734817,77190,11/16/2008,12489,28563,0,Validation
597054,155718,10/11/2007,12491,47765,0,Validation
197496,54452,11/2/2014,12496,162101,0,Validation
815670,488404,10/10/2012,12497,37546,0,Validation
12200,10019,7/9/2001,12502,97646,0,Validation
619511,168996,1/6/2008,12511,172987,0,Validation
694739,181191,12/19/2007,12516,160041,0,Validation
553178,246908,8/20/2007,12534,165840,0,Validation
227626,160831,4/18/2006,12572,127088,0,Validation
1814491,380018,11/4/2014,12575,165006,0,Validation
934613,320487,9/2/2008,12577,68883,0,Validation
21267,66939,8/18/2004,12826,25940,0,Validation
184819,359884,5/14/2009,12616,95749,0,Validation
320625,311718,6/18/2010,12628,172211,0,Validation
329671,126908,3/21/2014,12679,161884,0,Validation
419051,113823,1/16/2007,12686,91018,0,Validation
958358,398672,12/16/2009,12689,161270,0,Validation
753509,277275,2/14/2008,12692,77641,0,Validation
596405,169446,2/20/2010,12694,66325,0,Validation
689750,135051,4/4/2008,12696,134771,0,Validation
267219,126282,12/22/2005,12702,76883,0,Validation
1147519,336495,1/28/2009,12716,38064,0,Validation
86049,38387,9/19/2006,12726,75884,0,Validation
739360,354591,2/12/2009,12740,154974,0,Validation
169169,140663,12/25/2005,12761,135519,0,Validation
110225,33481,1/31/2004,12763,144801,0,Validation
927957,141051,2/25/2009,12794,68124,0,Validation
572926,243584,10/14/2007,12796,45589,0,Validation
282005,185517,9/17/2006,12798,163799,0,Validation
73341,49914,11/30/2003,12803,160980,0,Validation
442170,171114,3/9/2007,17446,103792,0,Validation
539315,202129,8/13/2007,12807,133435,0,Validation
180780,194147,10/18/2010,12809,71615,0,Validation
43307,113711,3/19/2005,12811,27160,0,Validation
335396,305831,5/29/2010,12815,73345,0,Validation
1744163,322083,11/13/2011,12824,87814,0,Validation
1812955,181657,2/5/2011,12840,11096,0,Validation
618871,101081,11/8/2007,12845,159524,0,Validation
257654,359513,3/11/2009,12848,172797,0,Validation
14532,3020,8/23/2001,18160,60531,0,Validation
55122,67142,11/13/2003,12862,160643,0,Validation
574984,22774,2/1/2008,13103,162975,0,Validation
534709,413013,1/22/2011,12913,137170,0,Validation
2455466,419574,11/9/2012,12935,80030,0,Validation
742339,45916,4/14/2009,12938,17911,0,Validation
42682,31873,3/10/2007,12970,111289,0,Validation
45545421,375936,11/10/2018,12976,21389,0,Validation
601730,229159,1/28/2010,13008,21264,0,Validation
1428507,229159,11/25/2009,17229,21264,0,Validation
567475,190411,10/26/2007,13010,103684,0,Validation
1986158,163623,1/28/2013,13019,83017,0,Validation
1100022,314072,12/25/2011,13053,167913,0,Validation
11511,334515,4/27/2010,13055,159790,0,Validation
775963,371747,5/13/2009,13064,90336,0,Validation
1051454,143987,7/23/2009,13093,22310,0,Validation
257254,506595,9/17/2013,13112,109796,0,Validation
711409,315983,7/26/2008,13115,155659,0,Validation
54016,10877,9/9/2002,13136,36506,0,Validation
595840,274956,1/31/2008,13137,160296,0,Validation
257546,222711,4/26/2007,13165,11635,0,Validation
162098,456346,10/12/2012,13173,14261,0,Validation
720138,162996,8/15/2008,13183,137584,0,Validation
973809,344214,12/30/2008,13205,59207,0,Validation
117122,57051,2/24/2004,13209,97223,0,Validation
818380,132826,12/12/2014,13210,174271,0,Validation
91715,347371,2/28/2009,13258,67685,0,Validation
363690,206380,3/12/2008,13282,149239,0,Validation
473840,311821,7/24/2008,13283,113506,0,Validation
183648,8653,11/15/2007,18798,76842,0,Validation
1783820,266985,1/2/2011,13319,175823,0,Validation
204960,39298,10/23/2005,13329,177127,0,Validation
215057,225843,8/1/2007,13330,170090,0,Validation
433881,229433,10/20/2008,13335,155880,0,Validation
806156,395979,11/12/2009,13387,153263,0,Validation
117853,104864,12/24/2005,13401,35169,0,Validation
238957,363811,4/5/2009,13414,125282,0,Validation
23510,472730,10/27/2015,13425,137709,0,Validation
162155,141863,4/20/2006,13427,170571,0,Validation
67366,116673,4/8/2013,13442,147629,0,Validation
343847,205747,8/27/2007,13449,149476,0,Validation
681091,268780,7/31/2008,13455,85141,0,Validation
1222615,341840,3/30/2017,13469,154570,0,Validation
67976,78232,7/1/2005,13481,134116,0,Validation
1215397,347554,6/18/2009,13486,107619,0,Validation
422110,367600,3/22/2010,13492,157362,0,Validation
189061,124848,7/3/2007,16607,91750,0,Validation
986725,272977,12/12/2009,13539,49360,0,Validation
177019,102783,12/19/2004,13557,167503,0,Validation
194244,30978,5/1/2006,13562,124562,0,Validation
1147876,267458,11/25/2011,13564,155037,0,Validation
1319585,391210,2/21/2011,13614,122888,0,Validation
323795,44190,7/14/2007,13616,98391,0,Validation
1728376,140107,2/24/2013,13617,177383,0,Validation
673508,230059,6/15/2011,13635,124026,0,Validation
277586,416904,9/27/2011,13655,134428,0,Validation
27475,39075,1/17/2003,13656,156757,0,Validation
415933,45192,3/2/2007,13670,43720,0,Validation
238485,272723,2/18/2008,13699,135872,0,Validation
328154,346708,3/3/2011,13711,78849,0,Validation
597856,129115,11/29/2007,13728,105502,0,Validation
336924,202187,1/12/2008,13731,40390,0,Validation
348991,143406,9/4/2006,13757,139639,0,Validation
364968,165343,10/29/2006,13763,103836,0,Validation
337789,93799,4/20/2009,13774,133922,0,Validation
2016296,298369,9/24/2011,13779,23597,0,Validation
258798,163657,3/1/2009,13781,117638,0,Validation
1692603,151969,6/28/2013,13786,118922,0,Validation
764643,73457,8/24/2011,13789,18247,0,Validation
249893,141114,8/27/2006,13795,58059,0,Validation
973943,314387,2/4/2011,13814,143351,0,Validation
2707798,377628,1/17/2014,13822,142501,0,Validation
527665,216093,8/22/2007,13826,55426,0,Validation
329458,116708,6/28/2006,13833,143320,0,Validation
1255522,357541,5/20/2011,13836,176792,0,Validation
415368,230350,8/3/2007,13839,155544,0,Validation
82381,51379,9/5/2010,13844,12992,0,Validation
61121,62445,6/8/2003,13843,22237,0,Validation
218717,77650,10/15/2006,13851,129682,0,Validation
1305922,240608,7/14/2009,13876,169196,0,Validation
840306,417444,9/13/2010,13877,170940,0,Validation
754126,387034,2/6/2013,13887,86178,0,Validation
16777,30268,12/27/2002,13888,146272,0,Validation
494965,220361,6/15/2008,13907,63676,0,Validation
319859,44613,5/22/2006,13915,66314,0,Validation
231448,212443,8/28/2012,13939,102254,0,Validation
410526,182099,12/30/2006,13940,116927,0,Validation
141139,17249,12/20/2004,13948,91593,0,Validation
2845018,454586,8/6/2014,19967,147255,0,Validation
344288,206897,2/5/2007,13955,99728,0,Validation
1186128,370486,9/23/2009,13959,121044,0,Validation
98802,68383,8/13/2003,13977,66980,0,Validation
938871,54485,12/31/2017,13996,166823,0,Validation
266760,146782,12/21/2005,14002,13305,0,Validation
505134,319959,8/19/2008,14003,93160,0,Validation
718299,214758,2/8/2008,14005,165572,0,Validation
1432815,407223,6/5/2010,14016,109173,0,Validation
330563,104068,10/30/2007,14030,174373,0,Validation
794437,81816,7/22/2009,14044,67134,0,Validation
349739,10396,11/10/2009,14050,60655,0,Validation
1052325,22118,9/6/2009,14060,41665,0,Validation
258743,22118,12/28/2005,16610,41665,0,Validation
168069,18330,2/28/2005,14071,169415,0,Validation
184633,102396,11/23/2006,14073,136410,0,Validation
623817,244904,1/29/2008,14078,64727,0,Validation
437237,90463,1/18/2008,14093,120345,0,Validation
1320582,203902,3/10/2010,14103,162767,0,Validation
375823,116147,8/20/2007,22381,65603,0,Validation
981377,336052,12/4/2008,14181,26984,0,Validation
791238,473091,2/8/2012,14184,150115,0,Validation
1220448,457205,8/24/2012,14201,128902,0,Validation
715542,444349,7/21/2012,14241,167334,0,Validation
907237,320058,12/5/2008,14253,168100,0,Validation
228218,93815,9/6/2006,14256,52933,0,Validation
419636,149350,2/6/2008,14263,130284,0,Validation
864643,189512,6/19/2008,14282,176378,0,Validation
224994,189512,3/10/2009,17086,176378,0,Validation
2035959,453090,10/17/2011,14300,148362,0,Validation
1701089,470382,12/23/2011,14309,159744,0,Validation
2609375,188347,9/29/2014,14311,154954,0,Validation
308008,13678,2/9/2007,14329,112646,0,Validation
338451,68625,10/26/2006,14342,161927,0,Validation
851828,346011,12/30/2008,14345,87889,0,Validation
231822,361345,3/21/2009,14360,136759,0,Validation
1085140,214410,6/7/2010,14382,137975,0,Validation
189800,178195,7/7/2008,14399,47741,0,Validation
64295,158381,9/16/2011,14405,16531,0,Validation
2198354,473410,8/27/2013,21954,162491,0,Validation
938339,298146,1/27/2011,14413,130759,0,Validation
46689,8391,5/11/2003,14418,96255,0,Validation
1885198,489154,8/26/2015,14423,77175,0,Validation
1389004,211769,11/10/2010,14452,74939,0,Validation
333153,38744,12/2/2006,14472,27419,0,Validation
228597,113132,7/12/2005,14480,25945,0,Validation
165941,152587,1/27/2006,14486,130767,0,Validation
745606,178676,1/29/2008,14488,57731,0,Validation
354563,394408,1/4/2010,14494,144747,0,Validation
1032863,357024,10/12/2011,14518,46416,0,Validation
984128,387436,3/4/2011,14546,14211,0,Validation
565276,229131,10/14/2007,14552,174289,0,Validation
798119,64487,3/22/2008,14564,55478,0,Validation
668214,160140,6/29/2008,14607,128323,0,Validation
594204,175475,12/28/2008,14619,139804,0,Validation
464418,272409,2/18/2008,14636,163265,0,Validation
546992,259102,4/18/2008,14638,63790,0,Validation
232736,203858,7/28/2012,14644,158425,0,Validation
110867,113895,5/19/2005,14650,102402,0,Validation
474716,198795,5/5/2007,14687,151672,0,Validation
915292,414842,3/15/2010,14689,52005,0,Validation
264674,226174,5/27/2007,14698,52654,0,Validation
37640,8103,7/25/2003,14699,138619,0,Validation
143435,411308,2/4/2010,14706,151686,0,Validation
1932229,64375,1/23/2012,20672,104105,0,Validation
238592,284929,2/28/2008,14742,114329,0,Validation
200870,220276,5/8/2008,14752,169926,0,Validation
930480,61719,11/28/2008,14759,174734,0,Validation
315986,153629,8/14/2007,14779,157252,0,Validation
592009,251856,10/18/2007,14799,143689,0,Validation
536124,217827,7/12/2007,14815,81464,0,Validation
499854,215695,7/25/2007,14820,120379,0,Validation
1800230938,522945,10/28/2016,14875,53850,0,Validation
198082,49438,4/9/2006,14881,14929,0,Validation
1249567,344206,12/22/2017,14922,158040,0,Validation
17984,125905,9/5/2009,14927,174854,0,Validation
49214,31603,9/12/2002,14929,171592,0,Validation
21107,20252,2/28/2002,14935,125234,0,Validation
111539,20252,11/18/2003,16126,125234,0,Validation
45507,54741,2/16/2004,14938,112452,0,Validation
996371,350588,2/21/2009,14966,45247,0,Validation
1802803317,466159,1/3/2016,15004,155391,0,Validation
1682313,423015,10/24/2010,15018,169266,0,Validation
1363633,13895,11/14/2013,20951,147584,0,Validation
2525,13134,2/24/2003,15025,116190,0,Validation
414776,122526,12/24/2008,15026,97908,0,Validation
200317,116761,11/16/2006,15050,165376,0,Validation
241948,158414,4/6/2007,15083,146941,0,Validation
998120,354914,2/13/2011,15102,146528,0,Validation
750434,196884,11/24/2010,15115,15606,0,Validation
336145,223539,1/18/2014,15126,23574,0,Validation
192830,141895,10/20/2005,15144,175079,0,Validation
353465,58354,2/6/2007,15170,148818,0,Validation
208230,140267,10/7/2005,15187,165366,0,Validation
318627,417530,5/2/2013,15196,56403,0,Validation
1022267,343691,12/28/2008,15216,139048,0,Validation
170717,262498,3/31/2011,15226,103435,0,Validation
904551,232275,10/20/2008,15233,15503,0,Validation
61010,107186,7/23/2009,15238,175237,0,Validation
321796,350471,2/13/2009,15247,105402,0,Validation
2300352,471199,6/9/2013,15254,33774,0,Validation
2198531,278233,10/8/2013,15256,167809,0,Validation
444200,203006,3/31/2007,15271,74067,0,Validation
2868965,417719,7/4/2014,15296,160530,0,Validation
546919,35633,3/13/2008,15307,15664,0,Validation
1787953,18179,5/10/2011,15308,72313,0,Validation
608512,254508,10/8/2007,15326,100855,0,Validation
314691,271016,9/20/2008,15333,61091,0,Validation
1962749,433754,7/26/2011,15348,143735,0,Validation
504230,347271,7/22/2009,15361,160099,0,Validation
766989,365967,4/18/2009,15362,120529,0,Validation
294366,62195,3/11/2006,15365,143419,0,Validation
1605906,396094,5/8/2010,15368,129955,0,Validation
192374,112382,3/1/2005,15379,26837,0,Validation
252156,141016,2/20/2006,15393,133845,0,Validation
