user_id,recipe_id,rating,u,i,is_rating_above_average
35959,51582,5,9159,48858,1
316654,186487,4,9160,178076,1
920541,296040,4,9163,71030,1
863687,313917,5,9164,48974,1
282842,333591,5,9165,165100,1
2235640,497385,4,9166,177740,1
176591,116694,4,9168,117203,1
534831,145731,4,9171,157629,1
448933,88784,5,9172,167764,1
533127,262497,5,9173,119696,1
129582,32166,5,9176,30578,1
609119,339218,5,9177,33667,1
692514,8358,5,9178,123369,1
206194,107258,5,9180,43536,1
229145,192859,5,9181,177642,1
1211163,374678,1,9185,146583,1
424494,54403,5,9186,58267,1
197992,163402,4,9187,46977,1
148159,128523,5,9188,176282,1
52986,49052,4,9190,135584,1
780553,49052,5,12773,135584,1
259009,273282,5,9191,41785,1
107890,122940,3,9192,143273,1
18551,83108,1,9194,171110,1
30651,257779,4,9199,138104,1
1304040,467738,4,9200,136439,1
11368,41525,5,9201,177443,1
401747,221667,1,9203,118520,1
2695,389514,3,9204,156857,1
1846364,213583,5,9207,141089,1
531768,274586,5,9209,175324,1
578380,278482,3,9210,155953,1
82308,99839,0,9211,138319,1
383962,56417,4,9213,123559,1
1151696,355550,5,9214,169426,1
536944,263378,4,9216,78191,1
220301,302914,5,9218,9807,1
439224,303850,0,9220,76838,1
1298364,468184,5,9222,6015,1
37078,216683,5,9223,18315,1
102331,33830,4,9224,160658,1
58941,104836,5,9226,84573,1
603050,259767,5,9229,165019,1
90769,141531,5,9231,106907,1
225752,199646,5,9233,6036,1
19043,11106,4,9234,160288,1
440152,251849,5,9235,160925,1
58481,100717,4,9237,35534,1
37721,270866,3,9242,157935,1
461428,289855,5,9246,176010,1
1503153,36525,5,9247,123628,1
1563544,36525,3,18902,123628,1
1323045,328593,5,9248,171191,1
1115128,142706,3,16477,160158,1
302958,169187,5,9252,165565,1
224013,87462,5,9266,147149,1
743373,139548,5,9270,118492,1
494746,211066,3,9272,10893,1
136369,353067,5,9275,83974,1
1179773,295239,5,9278,45419,1
971177,249729,5,9280,162052,1
703332,297973,5,9283,160285,1
648514,242042,5,9284,159453,1
909931,173429,5,9287,70534,1
625925,258823,4,19094,145392,1
947311,119360,5,9290,150276,1
458442,183697,4,9294,157282,1
2120999,266884,5,12535,10482,1
672734,179753,5,9297,60518,1
1050429,396491,5,9298,151897,1
1334568,301612,5,9300,155053,1
421546,404624,5,9301,144660,1
306116,124982,4,9302,68857,1
443912,338935,5,9304,60950,1
258618,295790,5,9306,138191,1
293717,268979,5,9308,151913,1
839719,187600,4,9309,159563,1
63098,120724,5,9312,173868,1
358870,140128,3,9313,53217,1
1048952,1857,5,9314,65351,1
15368,1857,3,23851,65351,1
114317,393157,5,9315,172036,1
31803,15172,5,9316,128833,1
299688,126819,5,9317,150727,1
362892,90753,5,9319,6359,1
504973,397581,5,9323,148481,1
1911882,522478,5,9324,140140,1
409584,246984,4,9325,6093,1
44160,22802,5,9327,115871,1
494806,78574,5,9331,169257,1
206377,141702,5,9337,138895,1
104103,83421,5,9339,85646,1
59288,82200,4,9340,116631,1
97579,122491,5,9341,125389,1
111138,448220,4,9342,166936,1
225118,98965,4,9344,178114,1
1800243352,490923,5,9348,70350,1
1246335,457902,5,9349,100112,1
1823125,273272,5,9350,161931,1
424762,24212,4,9353,83689,1
613609,16778,3,9354,121870,1
163272,455217,5,9355,6133,1
12875,4088,5,9356,123378,1
48692,38960,5,9358,95577,1
568878,248365,1,9360,51500,1
354028,33504,4,9361,149209,1
177567,138677,5,9362,174863,1
706839,410520,5,9363,27401,1
1267780,410520,0,10503,27401,1
1099127,252919,5,9364,99686,1
268834,171641,5,9365,128325,1
306333,13967,4,9366,135502,1
34610,202446,5,9367,71397,1
15417,203080,2,9368,26310,1
111739,200339,4,9370,125081,1
1322508,323972,5,9371,35996,1
297639,336667,5,9372,132698,1
1167873,308588,0,9373,151072,1
417605,165026,3,9376,145454,1
369386,257170,5,9378,45819,1
1385783,396314,4,9379,166298,1
1637703,430164,5,9381,81078,1
1238056,193400,5,9382,93251,1
639261,450421,5,9384,119061,1
15381,157361,4,9386,99993,1
97825,15317,5,9387,19374,1
245034,232190,5,9388,113772,1
78466,138190,5,9389,123104,1
215260,151260,4,9391,158479,1
668331,178770,3,9393,62219,1
94840,303535,5,9395,127414,1
46674,95197,5,9402,62894,1
172805,95197,5,12595,62894,1
162314,95197,5,17721,62894,1
722763,233194,5,9403,94148,1
437598,113901,5,9405,151360,1
751733,29099,0,9410,130096,1
766528,267507,4,9411,171532,1
651360,14334,4,9414,126148,1
929074,315285,5,9415,43679,1
329162,237260,4,9416,126727,1
346383,222327,5,9418,161085,1
724218,328079,5,9419,169542,1
674754,31769,0,9420,100148,1
1106037,31769,5,19561,100148,1
155902,495027,5,9421,154329,1
671663,341572,5,9422,141120,1
597362,341572,5,19240,141120,1
339544,466871,5,9426,40769,1
136979,83904,4,9430,24553,1
1129191,148634,4,15180,157192,1
888035,402246,5,9432,177197,1
2001236401,504015,0,9435,23057,1
737715,333168,5,9436,35194,1
305916,185185,5,9440,154586,1
1307216,248691,4,9441,6235,1
1221150,432749,5,9442,123961,1
5743,35916,4,9444,63848,1
128835,455576,5,9445,175569,1
129041,4816,5,9446,129388,1
667730,468972,5,9448,18805,1
140662,214743,5,9449,175171,1
505284,149945,4,9450,150534,1
1728912,364483,5,9451,6256,1
234727,111689,5,9455,148748,1
1254596,116555,5,9456,80508,1
1305413,193570,5,9457,109446,1
518275,419666,3,9458,107091,1
469723,65426,0,9460,119208,1
170158,108831,5,9461,6264,1
343641,424303,5,9462,146423,1
222535,144533,5,9464,96455,1
78891,93329,5,9465,104123,1
537565,172831,5,9467,135385,1
326327,289712,5,9468,107641,1
259966,134214,5,9471,10609,1
85853,5475,5,9474,26751,1
759732,3336,5,9476,6301,1
207257,133672,4,9478,122492,1
275527,155304,4,9479,38355,1
245280,139218,3,9480,137011,1
268910,106413,3,9482,16105,1
2598853,5471,4,9484,58970,1
26127,8102,5,9485,6314,1
36748,8102,5,9486,6314,1
16582,415230,5,9487,145239,1
473266,124096,3,9488,164286,1
25983,84397,5,9489,157387,1
464509,162455,2,9491,112195,1
195870,108313,4,9493,79992,1
429217,268773,0,9494,174997,1
151418,80354,5,9496,81692,1
187514,422798,4,9499,49172,1
1554777,18316,5,9500,104601,1
260533,344902,5,9502,82161,1
70082,210168,5,9505,129134,1
443871,150049,4,9508,122351,1
1328850,404826,5,9512,53838,1
495846,289860,5,9515,43586,1
97034,53274,4,9516,138973,1
141347,105494,5,9517,20034,1
107558,92789,5,9520,61834,1
193499,128975,5,9521,141567,1
367753,162317,5,9522,153824,1
244082,2123,5,9523,31746,1
129727,2123,4,19830,31746,1
511661,316243,5,9524,84401,1
1129305,72095,5,9525,54282,1
489991,262494,4,19583,51021,1
94000,84418,5,9527,80023,1
601358,58001,5,9528,129863,1
63709,92149,5,9529,165662,1
797246,455757,4,9530,6381,1
711375,218295,4,9531,55485,1
874111,333681,5,9532,149818,1
1728284,45075,4,9534,6387,1
526411,429017,3,9536,170512,1
489804,380703,5,9539,46465,1
1040631,105520,4,9541,6403,1
295565,259973,5,9545,111567,1
1210564,315420,5,9546,148533,1
4753,68298,5,9547,157607,1
388848,201404,3,9551,175151,1
134967,44559,4,9553,174003,1
1404369,273966,4,9554,54557,1
165726,178746,4,9558,143767,1
14987,15113,0,9559,19945,1
1141815,101672,3,9561,50499,1
282673,358396,4,9562,170858,1
2586,89166,5,9563,27581,1
258223,198530,4,9564,79558,1
507629,198530,4,18836,79558,1
586469,228429,4,9572,167081,1
767985,297095,5,9573,142588,1
783601,211448,4,9577,173355,1
638855,96150,5,9578,173839,1
445233,198674,4,9583,99151,1
287561,53504,5,9584,91991,1
235262,114948,5,9585,136085,1
780627,231842,5,9586,98227,1
102519,70707,5,9587,71959,1
114936,89002,5,9591,174834,1
139701,95393,5,9592,66558,1
187918,109471,5,9593,144628,1
408498,195177,5,9594,94774,1
631519,309773,5,9595,150057,1
206752,118048,5,9597,64168,1
343261,170256,5,9598,130946,1
452294,54920,5,9599,136230,1
2000028732,54920,5,23200,136230,1
165055,170362,4,9601,166645,1
79997,196115,5,9603,93571,1
580134,248681,4,9604,163250,1
154093,202400,1,9605,137685,1
502472,163603,5,9607,170877,1
334544,131237,5,9610,25864,1
9448,143799,5,9611,82579,1
875350,232136,5,9612,78949,1
345776,361847,5,9614,145030,1
931049,398529,4,9615,160964,1
338401,140311,1,25028,166355,1
249942,135929,5,9617,176113,1
233920,108977,5,9618,116164,1
245024,162867,5,9619,112068,1
22995,87418,5,9620,25051,1
378702,326677,4,9621,176843,1
701315,239307,5,9623,86924,1
508949,271584,4,9624,127916,1
155908,271584,5,20022,127916,1
778262,174760,5,9625,70411,1
369558,359572,5,9627,170482,1
494671,66381,5,9637,128555,1
101113,66381,5,11578,128555,1
849647,285357,5,9638,27989,1
402146,282886,5,9642,144328,1
1040507,244412,5,9649,73655,1
1040054,334105,5,9651,136416,1
283350,169796,3,9652,165594,1
743685,113158,5,9654,112062,1
1348747,368348,5,9657,160223,1
509402,105750,5,9660,156309,1
44846,147362,5,9668,28323,1
1770112,133426,4,9676,137818,1
69378,67537,5,9680,95771,1
1056712,86790,5,9684,132119,1
963300,214058,5,9686,143536,1
331918,283377,4,9691,9998,1
415438,450163,5,13375,138101,1
2563541,243446,5,9693,156768,1
2055191,469993,5,9696,58098,1
633910,99777,1,9698,81525,1
357820,99777,4,18657,81525,1
39260,350790,5,9701,84125,1
25724,74655,5,9702,23651,1
361238,253658,5,9710,53681,1
336103,253658,5,23052,53681,1
618758,219132,4,9711,53041,1
1616063,336889,5,9712,25768,1
1505069,403602,4,9715,124124,1
254899,40101,5,9724,73993,1
884421,313287,5,9725,174301,1
506288,146398,4,9726,104711,1
121553,105728,4,9729,108715,1
86988,46440,5,9732,102367,1
1278977,173379,5,9733,6497,1
1361992,283664,5,9734,6498,1
181879,3409,3,9735,116293,1
1181635,354750,5,9736,72404,1
439948,224240,5,9740,128857,1
528098,287043,5,9741,31815,1
1462679,236028,3,9746,172775,1
421916,281099,4,9749,117272,1
362819,507801,0,9750,135700,1
245915,146034,5,9753,75635,1
372643,244585,5,9754,177861,1
524389,62294,5,9755,160885,1
1502519,405765,5,9757,137123,1
5186,67789,5,9758,173023,1
26094,35577,1,9759,170706,1
48421,24346,4,9761,175327,1
295299,160100,5,9763,160954,1
500259,152819,5,9766,154031,1
1533681,355720,5,9767,64403,1
997065,481768,5,9769,158690,1
236789,157704,5,9771,170572,1
143253,157704,5,16482,170572,1
601227,37189,5,9773,84752,1
116896,37189,5,12503,84752,1
290744,55513,3,9775,170579,1
423778,65828,4,9776,165387,1
49937,50735,3,9784,136987,1
282574,162423,5,9788,152086,1
281166,160992,3,9790,63560,1
191956,109662,0,9792,135091,1
603111,282665,5,9794,94722,1
930470,323804,0,9796,166363,1
590640,498426,5,9801,114651,1
588790,4170,5,9802,109062,1
170220,4170,4,16899,109062,1
1054594,4170,5,18978,109062,1
501927,4170,5,24949,109062,1
878238,206923,5,9803,108872,1
1318331,206923,3,17378,108872,1
510362,450924,5,9805,46644,1
1618045,370493,5,9806,151708,1
1520979,429282,4,9807,77682,1
1084840,365718,5,9809,168840,1
1221394,13355,4,9810,95657,1
85310,59192,3,9813,6572,1
431736,233475,5,9814,6575,1
363554,319340,0,9818,127593,1
154832,299839,1,9819,40998,1
1807264,326296,4,9821,60583,1
39857,28293,5,9822,178110,1
1204367,28293,5,19901,178110,1
2137269,313874,4,9823,6597,1
792283,301387,4,9825,32939,1
367392,513298,5,9826,146322,1
231511,48381,4,9828,31877,1
95214,337419,5,9829,70708,1
644307,472931,3,9830,165822,1
635942,273664,5,9832,125043,1
694088,40940,0,9833,171003,1
145125,222228,5,9835,170207,1
501082,222228,5,16642,170207,1
539084,163129,5,9838,79033,1
837910,422179,4,9839,6648,1
1314914,449532,5,9840,6649,1
59969,49192,1,9841,82571,1
971952,418906,2,9844,149389,1
227932,290553,5,9845,130059,1
1048425,346209,3,9846,65458,1
13131628,394089,5,9847,94621,1
6923,16637,3,9848,130777,1
213141,101445,5,9851,54005,1
35847,62264,5,9852,65372,1
38405,74870,4,9853,174861,1
209203,333732,5,9854,148010,1
1269578,241333,4,9855,6668,1
1041023,349166,5,9857,6672,1
79423,284405,4,9858,63980,1
347176,117448,5,9860,159679,1
1262164,117448,5,16052,159679,1
1606895,117448,3,24765,159679,1
4500,281587,5,9861,167057,1
1037585,193138,5,9862,143014,1
135442,128663,4,9869,121172,1
205628,184463,5,9873,73819,1
492992,184463,5,16069,73819,1
253023,424231,5,9875,55377,1
897778,355767,4,9876,169708,1
1155897,355767,5,22352,169708,1
797995,390047,4,9877,144772,1
1017242,390047,4,12357,144772,1
1466388,353539,3,9878,23229,1
57484,85311,4,9879,137583,1
520830,246305,5,9880,129415,1
183337,246305,5,10758,129415,1
177676,190485,5,9881,77893,1
321163,98711,5,9884,161377,1
134616,10032,5,9885,128429,1
157948,68936,5,10864,82909,1
112907,68936,5,24480,82909,1
464185,192170,4,9886,163036,1
437619,2934,0,9888,52520,1
200837,43410,5,9889,65446,1
654246,108352,5,9890,145312,1
885024,312087,5,9891,163086,1
1644382,177628,3,9893,6712,1
397008,381937,5,9894,131971,1
577202,66407,5,9895,115156,1
570551,66407,5,16723,115156,1
320994,177371,5,9897,177138,1
96603,79824,5,9898,116520,1
339672,302222,5,9899,176598,1
229187,339466,5,9900,176916,1
1018029,339466,0,16993,176916,1
409228,201594,5,9901,153944,1
507914,4766,5,9902,129369,1
1055699,259605,4,9905,121945,1
992867,259931,5,9907,39791,1
240692,17639,5,9909,106047,1
491202,445681,5,9910,167893,1
1405002,409218,5,9911,118694,1
42058,254820,5,9912,108120,1
99438,202650,2,9915,45506,1
39713,27738,3,9919,74301,1
620718,336222,5,9921,128989,1
543262,384610,5,9923,22526,1
1059477,225200,5,9925,6749,1
552629,444436,5,9928,173105,1
136590,299738,5,9930,111812,1
1352376,352114,4,9931,158583,1
596973,271428,5,9933,6766,1
95567,21456,0,9934,161161,1
1939035,504598,4,9935,168177,1
525168,219102,5,9936,146210,1
2516701,466742,5,9937,6772,1
181127,36829,5,9938,121714,1
351789,145529,5,9939,176794,1
2175011,495682,4,9940,31990,1
505381,17924,4,9941,163068,1
2487388,271836,5,9942,163216,1
113997,4171,3,9944,123415,1
51089,404469,5,9945,168442,1
539228,238140,5,9947,25496,1
1056537,187691,0,9949,175804,1
551454,80915,5,9951,100135,1
491230,79831,4,9952,128882,1
65338,79831,5,15073,128882,1
1525362,438596,5,15879,169915,1
1406799,457676,5,9953,174029,1
395634,486902,5,9954,142364,1
140873,111179,5,9955,40696,1
157272,111179,5,18904,40696,1
523073,497772,5,9957,57704,1
1397776,411136,2,9958,120837,1
98851,62325,4,9959,135585,1
1974537,447126,5,9960,74483,1
158757,339095,5,9961,38160,1
745603,339095,4,13674,38160,1
1656466,222866,5,9962,172537,1
1591517,222866,5,15422,172537,1
128071,87576,5,9967,109104,1
501766,34799,0,9970,57141,1
337017,257405,2,9972,127915,1
1188379,351488,5,9973,6831,1
1242086,367484,4,9974,163112,1
1339840,239109,4,9975,162122,1
627537,286064,5,9976,73806,1
726484,355868,5,9977,73422,1
205394,98192,5,9978,77379,1
471290,98192,5,19186,77379,1
42062,64454,3,9979,127631,1
210729,205124,5,9980,99777,1
188078,207377,4,9981,6855,1
86240,303255,5,9982,76979,1
58837,37857,5,9986,164992,1
857580,52588,5,9989,155660,1
831990,317703,4,9990,101007,1
44420,18072,4,9991,6889,1
266392,95994,4,9993,160685,1
179304,95994,4,13239,160685,1
63935,191820,5,9994,121504,1
142313,166008,4,9996,131900,1
2156634,527037,5,9999,117182,1
4151,196194,5,10001,92345,1
587073,193833,4,10002,162570,1
60895,44038,5,10003,68662,1
249074,24837,5,10004,49223,1
330542,122869,5,10005,166258,1
242578,48574,4,10007,127781,1
237201,97923,3,10009,104027,1
1118464,248448,0,10010,66410,1
1429075,464517,0,10012,31875,1
356850,236705,5,10013,146101,1
474752,141432,3,10014,36869,1
1689677,331490,3,10017,95361,1
66161,6468,5,10018,98785,1
120161,71587,5,10020,172013,1
213677,254705,3,10021,158344,1
211933,181063,4,10024,97632,1
145448,343480,0,10025,110935,1
688156,164778,5,10026,159525,1
468769,232395,4,10027,170261,1
800399,232395,4,16965,170261,1
259135,232395,1,19389,170261,1
153636,288706,5,10029,124280,1
493415,217851,5,10030,52187,1
308482,94593,5,10031,92381,1
633219,212988,5,10032,175631,1
1333513,169767,0,10033,176190,1
67358,196729,0,10034,145526,1
493308,301115,5,10035,72046,1
680599,226314,5,10036,100853,1
450636,15603,3,10037,95617,1
131453,15603,5,23472,95617,1
443975,208613,5,10038,143724,1
293153,145925,0,10042,163393,1
1235236,374973,4,10049,160634,1
272260,25259,3,10051,19844,1
345721,237699,5,10052,48789,1
163986,123419,5,10053,172347,1
499298,151043,5,10055,8874,1
336396,151043,5,11516,8874,1
631030,78027,5,10056,38196,1
221235,197536,5,10066,97876,1
319908,200707,4,10069,80052,1
180544,275518,4,10071,122730,1
135363,301204,5,10073,135854,1
259532,97064,5,10078,61760,1
619505,140555,5,10080,111075,1
596837,140555,5,17847,111075,1
947932,309070,5,10082,159160,1
95934,63424,5,10084,53861,1
137293,93517,5,10086,118990,1
226321,246277,0,10088,120474,1
218427,246277,0,14442,120474,1
173157,101496,5,10090,177896,1
222037,101496,2,15030,177896,1
27603,289145,4,10095,34340,1
472690,295327,5,10096,13460,1
549893,190234,4,10097,175661,1
374752,180376,5,10099,78764,1
1177589,342996,5,10101,58955,1
597848,9299,5,10103,12617,1
1273292,64569,5,10107,151225,1
2142876,464540,4,10111,170403,1
571428,346380,4,10114,174537,1
30454,82598,1,10118,175858,1
156081,82598,5,21483,175858,1
205134,293890,5,10119,99010,1
1596334,38986,5,10120,157534,1
125636,131199,5,10122,43997,1
526871,173523,5,10129,97539,1
666128,133954,5,10131,7039,1
326438,237748,4,10132,159915,1
20395,251695,4,10133,116829,1
634257,314940,5,10134,138843,1
282929,110517,5,10136,156433,1
1800148863,503011,5,10137,71270,1
23581,51090,5,10138,63764,1
79466,125119,5,10140,73077,1
280696,125119,5,12026,73077,1
445181,265367,5,10142,115840,1
6406,211804,4,10143,170922,1
283514,391260,5,10146,97900,1
662323,236369,5,10148,96566,1
60364,222626,4,10150,134903,1
250795,222626,4,16934,134903,1
559013,343762,5,10153,160251,1
441026,343762,1,14034,160251,1
212478,225924,4,10154,57941,1
1276163,225924,5,17869,57941,1
713301,65395,0,10155,79696,1
784195,65395,5,22012,79696,1
177062,19015,5,10160,65869,1
190464,257744,5,10161,133333,1
429976,255511,5,10162,101170,1
2304555,521591,5,10163,84871,1
517298,351136,5,10164,75481,1
812186,351136,5,17262,75481,1
221672,244900,5,10165,109393,1
211329,469666,4,10169,147336,1
704932,239412,5,10173,176961,1
195988,490605,4,10174,121695,1
834650,266957,5,10175,7103,1
1098269,178168,4,10176,129964,1
374281,209276,5,10177,82922,1
465524,479204,5,10178,92878,1
126270,85415,5,10179,136746,1
184312,20775,5,10180,45885,1
69662,33818,4,10182,138227,1
54278,55748,5,10183,149248,1
317499,97453,4,10184,159029,1
1406074,153291,5,10185,36354,1
358284,215380,5,10188,138995,1
787329,291351,5,10189,159756,1
102319,85791,4,10190,101079,1
2000434454,177268,5,10191,7139,1
628168,192159,4,10192,114962,1
382720,267688,0,10199,169091,1
281586,267688,5,19942,169091,1
590189,439473,5,10201,99899,1
69969,284208,5,10204,152822,1
696417,188040,3,10207,160033,1
44684,35983,4,10428,49568,1
59662,35983,0,16757,49568,1
69498,409271,0,10208,74814,1
1621363,409271,4,24265,74814,1
516382,34258,4,10209,154980,1
100221,153265,4,10211,140401,1
351205,363847,5,10212,177818,1
1179823,304751,5,10213,158401,1
518927,104666,4,10214,73714,1
443407,43755,5,10215,168578,1
1409093,376374,5,10216,115978,1
37463,35309,2,10217,127404,1
905569,329725,5,10409,7444,1
285350,282441,2,10220,38374,1
185991,110967,4,10221,112582,1
600023,261053,5,10223,102145,1
112489,136391,5,10224,103708,1
1895368,304764,1,10226,115751,1
210673,201707,5,10227,31959,1
191915,90138,5,10228,69614,1
800543,304041,5,10229,152652,1
988070,304041,4,23025,152652,1
674183,294752,5,10231,117938,1
245462,152165,5,10234,66541,1
256042,163612,2,10235,142391,1
380667,198208,5,10236,168564,1
2293541,198208,0,24235,168564,1
1699391,267900,4,10237,172201,1
7456,10557,3,10238,52348,1
105440,156478,4,10240,150288,1
1097235,136892,0,10252,168553,1
1308100,366640,5,10253,146068,1
1010338,367150,5,10256,169854,1
716301,288938,5,10257,62831,1
2232883,293153,5,17302,64312,1
1223736,257921,5,10258,163582,1
2000376014,460992,5,10259,111426,1
83816,3952,4,10260,125466,1
1120777,194722,5,10262,136636,1
2166500,453759,0,10263,26919,1
270502,133840,4,10265,176630,1
206572,48053,4,14856,150088,1
180243,160674,4,10267,174796,1
466059,331552,5,10268,130479,1
477972,232308,3,10269,158400,1
1940537,454070,4,10276,64751,1
448678,42318,5,10278,69391,1
104018,77167,5,10279,7255,1
761708,516068,5,10282,176063,1
72278,187921,3,10283,122365,1
486223,236415,4,10288,113413,1
810212,61730,5,10290,165031,1
446695,31831,5,10293,170827,1
697659,136740,5,10295,100464,1
386126,445418,5,10299,71543,1
884910,380728,5,10302,30328,1
68566,361377,1,10303,112162,1
1620222,318121,4,10305,177258,1
957901,369474,4,10306,41429,1
174512,109965,5,10307,7257,1
563121,116232,3,10308,7258,1
721549,426936,4,10310,117158,1
1469923,401629,5,10311,153187,1
542848,133873,5,10312,167765,1
246375,23609,4,11117,115764,1
176348,93131,5,10314,129584,1
513448,411419,5,10316,106553,1
767152,318706,3,16696,156210,1
725849,388617,5,10317,172745,1
824438,396871,4,10318,140465,1
324840,14754,5,10319,163547,1
252537,14754,5,12870,163547,1
216484,14754,5,15283,163547,1
17608,17322,4,10320,171704,1
1232468,54903,5,24267,75935,1
52640,9908,5,10322,136633,1
117784,50041,4,10325,175126,1
98761,147600,5,10328,120363,1
291648,152279,5,10329,38674,1
510215,127222,5,10330,149381,1
240092,417937,4,10331,7308,1
2047004,417937,4,10332,7308,1
522539,21825,3,10333,130102,1
148377,21825,5,15235,130102,1
719580,21825,5,22287,130102,1
176398,21825,5,24358,130102,1
224645,249033,5,10334,165997,1
182081,68686,5,10335,90270,1
285324,68686,4,14900,90270,1
138741,68686,4,22952,90270,1
532341,28034,4,10337,149365,1
1333342,353112,5,10338,24673,1
160519,111595,4,10341,161537,1
737379,446687,0,10346,159735,1
198710,50443,5,10347,131004,1
111381,50443,5,24101,131004,1
1422300,253054,4,10349,161153,1
565650,53631,5,10350,174939,1
337678,118349,5,10352,177422,1
1677154,307160,5,10353,164394,1
779622,453585,1,10355,168668,1
1041989,358654,5,10356,136994,1
164914,118578,5,10358,86533,1
1903651,413548,4,10360,155468,1
889685,278289,4,10361,108578,1
105125,45334,5,10363,163246,1
238563,159981,5,10364,95876,1
707200,271772,5,10365,133474,1
59886,46227,4,10367,85964,1
117501,90681,5,10368,152310,1
67009,141392,5,10371,173933,1
348803,47135,3,10374,97679,1
573036,77063,4,10376,152142,1
648540,241491,5,10377,178263,1
178137,87084,4,10379,174357,1
285820,345833,5,10380,169332,1
166651,102644,5,10381,175828,1
476278,153944,4,10382,99161,1
187302,7308,5,10384,59774,1
344408,121711,5,10388,154889,1
640203,269429,5,10391,152016,1
119228,88756,4,10392,149556,1
178824,117056,5,10394,144938,1
26942,36191,4,10395,134486,1
89881,61727,4,10396,95507,1
215664,280260,0,10397,167851,1
458030,312421,5,10400,7411,0
57753,39059,5,10401,165375,0
2458578,476439,5,10404,162487,0
116687,415156,5,10405,95177,0
557649,505663,5,10406,177490,0
581006,302620,3,10407,172839,0
358681,449308,5,10408,167407,0
2056603,138065,4,10410,143176,0
1010972,14702,4,10411,152999,0
341486,50007,5,10412,119194,0
2001836683,536603,0,10413,142700,0
134987,63126,4,10414,64450,0
162573,63126,5,16831,64450,0
268644,146164,5,10415,119939,0
583617,250061,5,10417,80131,0
2834004,487011,4,12424,161348,0
91326,145254,5,10418,176497,0
733769,273640,4,10421,157923,0
1344711,177390,5,10422,156849,0
56768,97321,5,10423,44822,0
156950,97321,5,15903,44822,0
53366,43452,5,10426,112489,0
47421,59555,5,10430,148766,0
106698,59555,4,11354,148766,0
103224,78216,5,10433,162655,0
207120,118812,4,10436,18636,0
227226,203400,5,10449,50147,0
2001297534,537485,5,10452,163262,0
1001417,233129,4,10454,61573,0
134278,260708,4,10455,143167,0
142244,96623,5,10456,67303,0
221069,4137,5,10457,123398,0
201854,55741,5,10462,150395,0
377657,259498,0,10463,64283,0
85507,142643,5,10466,7488,0
34390,218048,5,10467,171371,0
937889,310902,5,10469,158840,0
206484,173471,4,10472,141442,0
1398366,214577,1,19892,145823,0
250719,153483,5,10473,171077,0
1023733,153483,5,10474,171077,0
406504,257305,0,10475,164113,0
1803157521,118427,0,10476,120672,0
154574,134654,5,10478,144608,0
286702,169360,5,10479,159007,0
612248,215189,5,13143,126041,0
342468,440812,3,10480,145491,0
146824,413347,5,16063,109529,0
347909,89693,4,10483,158636,0
1197584,357812,4,10484,46434,0
124799,119597,4,10486,161653,0
266687,119597,5,15480,161653,0
445059,310413,4,10487,7521,0
1102940,312820,4,10488,165028,0
679429,52148,3,10490,168844,0
1436918,174939,4,10492,115078,0
2376788,324237,0,10493,23430,0
387790,324237,5,17871,23430,0
654460,62810,5,10498,115991,0
160617,74313,4,10499,105356,0
363813,201455,5,10500,138966,0
380723,159462,5,10501,109682,0
233616,128319,4,10502,141998,0
335157,380949,0,10504,133067,0
158328,175239,4,10506,85338,0
1222360,107517,5,10507,118914,0
55647,43646,3,10511,148055,0
54996,43646,4,24042,148055,0
186205,55765,5,10512,74838,0
21028,55765,2,17339,74838,0
1132567,163646,5,10513,142234,0
717805,287884,5,10514,7541,0
200728,7698,5,10515,120401,0
791805,320229,5,10516,168014,0
184576,289299,5,10518,7564,0
644172,90449,5,10519,109615,0
1281963,345388,4,10522,7577,0
475893,212705,5,10525,48366,0
671895,98352,5,10526,97398,0
51452,106905,5,10527,7584,0
534673,246565,5,10529,150349,0
1440266,219626,5,20478,100481,0
301952,219626,5,23093,100481,0
842017,320204,5,10530,120680,0
1350445,370512,5,10531,142036,0
972632,93989,0,10535,81662,0
165308,36105,5,10536,174584,0
214991,246373,4,10541,122319,0
491933,244553,5,10542,92273,0
70045,18246,5,10543,176367,0
291887,64380,5,10547,74862,0
842495,201864,5,10549,153901,0
1793937,259245,2,13127,90401,0
1290520,216473,5,10553,126234,0
129357,49739,4,10554,94614,0
767566,34331,3,13660,12507,0
267361,308757,5,10559,80534,0
177285,166039,4,10560,138263,0
159439,142707,5,10561,115653,0
290994,109790,5,10562,77948,0
190688,109790,0,22026,77948,0
125512,46703,3,10564,125469,0
611494,34310,5,10568,113054,0
91748,313233,5,10570,87097,0
180440,147194,5,10571,110690,0
586472,153453,4,10572,46921,0
51138,23596,5,10574,47090,0
142465,395625,3,10576,106771,0
988578,237490,5,10578,175055,0
48612,4256,5,10579,31946,0
165978,11102,5,14762,114157,0
42217,27689,3,10585,154112,0
1188656,78297,4,10586,48588,0
654921,361683,5,10590,28135,0
431961,447991,5,10595,70401,0
1663823,75579,5,10596,105900,0
5362,7776,4,10597,25172,0
599741,271916,4,10598,115866,0
642925,180642,1,10602,163778,0
1140356,31536,5,10605,137766,0
284627,75963,3,10606,7647,0
930510,267109,5,10610,168778,0
297705,177048,5,10614,151487,0
29110,271426,0,10615,147510,0
124605,100118,5,10616,151896,0
462165,159404,5,10617,108174,0
517131,169433,4,10624,10700,0
330561,41432,5,10625,167476,0
563726,124624,4,10627,131609,0
340776,291402,5,10628,142871,0
